Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID10683,Eve,24-07-21,09:00:05,Billing,N,N,238.0,0:00:42,3.0
ID7273,Bob,02-05-21,13:04:14,Streaming,Y,N,1.0,,2.0
ID7859,Eve,06-03-21,20:36:49,Billing,N,Y,176.0,0:03:34,
ID6118,Eve,31-01-21,19:57:46,Streaming,Y,N,59.0,0:03:11,5.0
ID14300,Bob,25-11-21,07:36:13,Streaming,N,N,229.0,,3.0
ID9513,Bob,24-01-21,03:41:57,Streaming,Y,Y,215.0,,2.0
ID5368,Jim,29-09-21,23:52:18,Billing,Y,N,219.0,0:00:13,
ID12977,Bob,30-04-21,08:03:35,Contract related,N,Y,267.0,0:01:48,5.0
ID11648,Bob,03-04-21,18:32:40,General inquiry,Y,Y,,0:04:00,
ID13061,Jim,23-04-21,18:07:26,Contract related,Y,N,,0:02:51,2.0
ID9977,Jim,11-09-21,06:47:47,General inquiry,Y,N,253.0,,
ID12927,Alice,19-01-21,07:11:30,Technical support,N,Y,,,4.0
ID12581,Eve,04-08-21,07:26:56,Billing,N,Y,292.0,0:09:40,5.0
ID9652,Jim,17-06-21,04:59:07,Streaming,Y,Y,,0:06:21,2.0
ID9477,Jim,15-08-21,10:33:46,Billing,N,Y,144.0,0:06:43,4.0
ID8669,Diane,08-03-21,22:10:51,Streaming,Y,Y,,,3.0
ID11354,Alice,05-09-21,01:11:12,Contract related,Y,N,171.0,0:09:33,
ID14976,Alice,16-01-21,20:45:21,Streaming,Y,N,1.0,0:08:48,5.0
ID5623,Diane,28-05-21,19:14:59,Billing,N,Y,124.0,0:00:45,
ID9628,Alice,29-07-21,12:26:36,General inquiry,Y,Y,147.0,0:02:14,
ID6266,Eve,06-02-21,00:29:03,Technical support,N,N,,,
ID14754,Diane,11-09-21,19:11:00,Streaming,Y,N,,0:06:34,
ID9475,Alice,25-08-21,03:36:07,Billing,Y,Y,267.0,0:05:27,
ID5453,Diane,15-03-21,19:34:26,Streaming,Y,Y,248.0,0:09:13,
ID14114,Alice,08-08-21,02:07:13,Billing,Y,Y,265.0,0:05:23,2.0
ID13005,Eve,11-06-21,17:04:14,Streaming,N,Y,,,5.0
ID14103,Diane,21-04-21,23:42:05,Technical support,N,Y,,0:01:09,
ID7621,Diane,26-10-21,08:50:30,Technical support,Y,Y,,,
ID14438,Jim,30-04-21,08:51:20,General inquiry,Y,Y,171.0,0:02:44,
ID13874,Eve,21-02-21,06:31:26,General inquiry,N,N,142.0,0:05:38,
ID10566,Alice,10-02-21,19:06:24,Technical support,Y,N,,0:08:29,
ID13589,Bob,04-10-21,08:38:45,Streaming,N,N,,,
ID9657,Eve,04-06-21,02:45:34,Technical support,Y,N,,,2.0
ID13534,Bob,30-01-21,04:09:49,Contract related,N,Y,179.0,0:06:38,1.0
ID8124,Jim,29-12-21,20:56:16,Billing,Y,Y,,0:08:25,
ID12512,Jim,22-03-21,01:53:13,Contract related,N,Y,,0:04:00,
ID5674,Eve,26-12-21,20:05:38,General inquiry,N,Y,75.0,,2.0
ID5704,Jim,23-04-21,12:49:52,Contract related,N,Y,144.0,0:09:17,3.0
ID12512,Alice,11-10-21,18:33:38,Technical support,N,N,,,
ID6642,Bob,10-12-21,12:11:52,Technical support,N,Y,,0:04:14,
ID6359,Bob,27-02-21,02:10:36,Technical support,N,Y,,0:07:06,
ID13160,Eve,09-07-21,01:00:45,Billing,Y,N,,,
ID13514,Diane,02-07-21,04:32:34,Streaming,Y,Y,,,2.0
ID9244,Diane,14-06-21,16:00:50,General inquiry,Y,N,54.0,0:07:56,3.0
ID13950,Diane,30-08-21,20:02:47,Technical support,Y,N,,0:07:42,
ID6821,Jim,13-02-21,08:41:16,Technical support,N,Y,,,1.0
ID9614,Alice,03-03-21,02:26:38,Billing,Y,Y,,,3.0
ID11163,Jim,18-07-21,22:24:41,Streaming,N,N,,,
ID7324,Alice,13-10-21,13:02:07,Billing,N,Y,,,5.0
ID10406,Alice,12-06-21,22:51:41,Technical support,Y,Y,,0:03:27,
ID5204,Alice,02-10-21,18:49:16,General inquiry,N,N,151.0,0:00:58,
ID13745,Bob,05-10-21,09:35:22,Billing,Y,Y,,0:05:40,
ID9268,Alice,09-12-21,10:29:40,General inquiry,Y,Y,,0:01:50,4.0
ID14079,Eve,12-09-21,08:33:04,Technical support,N,N,36.0,0:01:09,4.0
ID13581,Diane,04-09-21,01:29:10,Technical support,N,Y,160.0,0:07:51,
ID8597,Eve,22-09-21,12:17:00,Contract related,N,Y,88.0,0:00:35,
ID8974,Jim,27-06-21,11:43:49,General inquiry,N,N,208.0,,5.0
ID6786,Eve,08-03-21,00:14:59,Billing,Y,Y,,0:02:28,1.0
ID9374,Bob,16-05-21,18:14:49,General inquiry,Y,Y,229.0,,
ID7795,Bob,16-03-21,09:35:39,Technical support,Y,Y,171.0,0:09:48,
ID6024,Jim,03-11-21,02:05:01,General inquiry,Y,N,186.0,,
ID9262,Eve,13-06-21,00:06:12,Billing,N,Y,,,
ID6654,Eve,01-11-21,12:30:51,Technical support,N,N,,,
ID14044,Jim,02-06-21,20:48:37,Technical support,N,N,,0:06:53,1.0
ID7030,Alice,13-03-21,11:02:20,General inquiry,N,Y,69.0,,4.0
ID13744,Diane,14-11-21,15:55:25,Streaming,N,Y,,,
ID14346,Eve,19-02-21,02:37:24,Streaming,Y,N,101.0,0:05:50,1.0
ID14148,Diane,30-01-21,19:34:02,Technical support,Y,N,151.0,,5.0
ID7661,Eve,31-01-21,03:14:51,Technical support,Y,N,,,
ID10144,Eve,16-02-21,04:53:28,General inquiry,N,N,,0:01:22,2.0
ID9615,Alice,19-06-21,18:02:27,Technical support,Y,N,,,
ID9682,Diane,03-10-21,01:08:10,Technical support,N,Y,179.0,,
ID14165,Diane,26-07-21,12:19:46,Streaming,N,Y,209.0,,
ID9612,Alice,04-09-21,08:08:25,Contract related,N,N,258.0,,1.0
ID5601,Bob,06-04-21,19:10:42,Streaming,Y,Y,,0:00:43,5.0
ID7772,Alice,21-09-21,06:00:47,Technical support,N,Y,,0:01:44,5.0
ID12343,Alice,10-08-21,02:21:31,General inquiry,N,Y,,,
ID10814,Eve,26-06-21,06:46:43,Technical support,Y,Y,,,4.0
ID7711,Eve,24-10-21,07:01:48,Contract related,Y,N,,0:07:03,
ID13751,Jim,26-05-21,08:28:24,Billing,N,N,,,
ID10044,Alice,01-04-21,17:07:05,Streaming,Y,Y,94.0,0:07:15,2.0
ID14366,Bob,24-09-21,02:31:31,Streaming,Y,N,,0:01:39,
ID7782,Jim,30-11-21,20:01:45,General inquiry,Y,N,290.0,,
ID13122,Eve,17-04-21,19:57:12,Contract related,Y,Y,,0:08:16,4.0
ID14927,Diane,21-06-21,14:25:16,Streaming,N,Y,,,3.0
ID13904,Eve,27-06-21,17:52:08,Streaming,N,N,272.0,0:02:30,
ID10743,Jim,24-06-21,20:58:04,General inquiry,Y,Y,,,
ID8055,Alice,18-07-21,21:19:48,Contract related,N,N,,,3.0
ID9525,Diane,15-10-21,04:36:29,Streaming,Y,Y,,0:06:38,
ID11488,Eve,11-09-21,07:26:48,Technical support,Y,Y,,0:05:54,3.0
ID7915,Jim,12-08-21,16:33:41,Streaming,Y,N,261.0,0:05:03,5.0
ID11194,Bob,11-07-21,23:40:37,Contract related,Y,N,,,3.0
ID10517,Alice,04-08-21,00:55:45,Streaming,Y,Y,163.0,,
ID10039,Alice,10-05-21,22:46:12,General inquiry,N,Y,123.0,,
ID7237,Bob,22-09-21,15:58:43,General inquiry,Y,N,181.0,,
ID14532,Eve,23-12-21,16:17:28,Technical support,Y,Y,,,3.0
ID10389,Bob,20-06-21,13:23:37,Billing,N,Y,104.0,,
ID6731,Alice,17-11-21,17:24:44,Streaming,N,N,50.0,,
ID5872,Eve,13-05-21,18:21:48,Streaming,Y,N,59.0,0:04:19,
ID10284,Bob,07-03-21,12:29:55,General inquiry,Y,N,,,
ID8418,Alice,12-07-21,18:35:10,Contract related,N,Y,,0:05:03,4.0
ID8179,Jim,09-07-21,01:26:32,Billing,Y,Y,,0:04:31,
ID13301,Diane,19-11-21,10:48:30,Technical support,Y,N,242.0,,1.0
ID11122,Alice,11-02-21,13:10:46,Streaming,Y,Y,225.0,0:00:38,4.0
ID7177,Eve,05-09-21,18:09:45,Billing,N,N,218.0,,1.0
ID6913,Eve,27-12-21,07:10:27,Contract related,N,Y,,,1.0
ID8433,Diane,25-07-21,08:46:59,Streaming,N,Y,,0:08:41,3.0
ID12796,Eve,15-01-21,20:42:30,Technical support,N,N,,0:01:14,5.0
ID7629,Diane,13-09-21,23:34:24,Contract related,N,Y,,0:08:36,
ID8969,Eve,13-06-21,03:00:22,Contract related,N,N,,0:05:40,
ID9333,Diane,06-11-21,11:14:42,Technical support,Y,N,,0:08:47,1.0
ID7850,Jim,08-01-21,14:43:21,Billing,N,N,,,3.0
ID14871,Jim,31-12-21,10:32:04,General inquiry,N,N,77.0,0:03:31,4.0
ID9346,Alice,03-09-21,17:26:16,General inquiry,N,Y,,0:04:14,5.0
ID11951,Eve,14-04-21,16:33:58,Streaming,Y,Y,113.0,,2.0
ID7280,Eve,20-03-21,23:26:15,Billing,Y,N,,0:00:45,
ID11891,Jim,06-05-21,09:09:54,Billing,Y,Y,162.0,,1.0
ID11388,Jim,21-12-21,14:15:13,General inquiry,Y,Y,,0:09:27,1.0
ID6733,Eve,20-03-21,13:40:21,Contract related,Y,Y,,,
ID6546,Bob,17-10-21,21:17:42,Contract related,N,Y,5.0,,1.0
ID12588,Bob,29-10-21,05:34:39,Streaming,Y,Y,10.0,,
ID10926,Diane,21-12-21,21:40:22,Billing,N,Y,23.0,,1.0
ID14943,Eve,23-12-21,07:55:08,General inquiry,Y,N,,,4.0
ID9137,Alice,04-03-21,03:49:23,Contract related,N,N,,,4.0
ID10829,Jim,19-07-21,08:52:25,General inquiry,N,Y,,0:00:10,5.0
ID6821,Alice,17-04-21,14:15:00,Contract related,N,N,,0:03:37,
ID14952,Eve,11-09-21,13:37:36,Streaming,N,N,,0:01:31,
ID10098,Bob,08-04-21,04:48:32,General inquiry,Y,Y,1.0,0:06:10,3.0
ID14213,Jim,02-02-21,09:23:07,Contract related,N,N,,,3.0
ID6473,Alice,29-07-21,21:41:18,Contract related,Y,Y,,0:09:37,
ID6854,Jim,30-01-21,13:02:08,Contract related,Y,Y,,0:09:46,1.0
ID8318,Jim,31-12-21,13:28:05,Technical support,N,Y,,0:07:21,4.0
ID8109,Diane,28-08-21,02:08:32,Billing,N,N,,,5.0
ID7741,Diane,17-09-21,18:38:27,Billing,N,Y,,,
ID8177,Jim,24-07-21,14:42:30,Billing,Y,Y,,,3.0
ID11998,Bob,18-06-21,18:58:37,Billing,Y,Y,,0:06:05,1.0
ID11175,Bob,26-07-21,23:15:49,Contract related,N,N,272.0,,3.0
ID12825,Diane,06-07-21,15:59:25,Contract related,N,Y,204.0,0:01:41,4.0
ID9961,Eve,20-06-21,20:24:39,Billing,Y,Y,134.0,,3.0
ID9851,Alice,15-02-21,20:50:06,Billing,N,N,,0:09:31,
ID13716,Diane,31-10-21,21:22:55,Streaming,N,N,,0:03:41,2.0
ID14544,Diane,14-09-21,19:14:35,Billing,N,N,,0:09:27,
ID11605,Jim,12-05-21,07:27:36,Streaming,Y,Y,52.0,,4.0
ID11610,Eve,31-07-21,13:28:47,Technical support,Y,Y,182.0,0:01:29,
ID12642,Eve,30-04-21,00:02:04,Technical support,N,Y,,0:08:31,
ID9245,Bob,25-03-21,23:11:38,Contract related,N,Y,,,5.0
ID11388,Alice,08-06-21,03:31:01,Contract related,Y,Y,,,5.0
ID6493,Diane,05-07-21,10:19:42,Billing,Y,N,253.0,,3.0
ID9186,Alice,04-08-21,02:53:59,Technical support,N,N,,,
ID13803,Jim,24-12-21,22:43:24,Contract related,Y,N,,0:00:42,
ID14705,Jim,25-05-21,16:59:21,General inquiry,Y,Y,68.0,0:03:12,2.0
ID12684,Eve,14-11-21,09:35:29,Technical support,N,Y,188.0,,2.0
ID7239,Jim,23-10-21,22:40:47,General inquiry,N,N,81.0,,1.0
ID5851,Eve,08-09-21,15:31:50,Technical support,Y,N,,,
ID13991,Diane,08-05-21,21:43:40,General inquiry,Y,N,,0:02:21,5.0
ID14595,Bob,23-12-21,16:53:45,Billing,N,N,,0:02:48,5.0
ID9099,Eve,29-05-21,16:44:22,General inquiry,N,N,,0:02:16,1.0
ID12033,Bob,15-12-21,21:10:44,General inquiry,N,Y,,,
ID6674,Alice,22-04-21,01:07:51,Contract related,Y,N,167.0,0:01:52,4.0
ID7893,Jim,25-08-21,13:24:34,Technical support,N,Y,105.0,0:02:56,2.0
ID7817,Alice,01-05-21,11:16:11,Contract related,Y,N,23.0,,
ID10979,Eve,28-04-21,01:03:23,Contract related,N,Y,,,5.0
ID8769,Alice,26-03-21,23:45:48,General inquiry,N,N,,0:09:06,1.0
ID9814,Jim,23-09-21,16:29:40,Streaming,N,Y,24.0,0:01:49,
ID8192,Diane,21-05-21,04:22:14,Technical support,N,Y,62.0,0:07:55,1.0
ID9473,Jim,21-12-21,08:47:14,Billing,N,N,214.0,,2.0
ID6410,Jim,19-04-21,03:23:30,Streaming,N,Y,,0:09:52,
ID13424,Alice,12-08-21,14:24:40,Contract related,N,Y,299.0,,1.0
ID5594,Diane,30-01-21,22:28:59,Streaming,N,N,,0:07:29,5.0
ID5158,Eve,30-08-21,18:48:50,Streaming,Y,N,,0:04:09,
ID7516,Bob,04-02-21,07:38:50,Contract related,N,Y,,0:06:39,
ID14463,Jim,10-08-21,14:39:39,Technical support,Y,N,,0:08:02,
ID6702,Diane,04-02-21,14:25:47,General inquiry,Y,Y,112.0,,
ID14233,Eve,27-05-21,08:01:47,Contract related,N,Y,,0:05:47,
ID14760,Eve,07-09-21,10:04:41,Contract related,Y,N,,0:05:12,
ID8280,Alice,24-03-21,15:05:56,Technical support,Y,Y,75.0,,5.0
ID12464,Alice,16-08-21,17:20:50,Contract related,N,Y,,0:09:40,
ID14003,Bob,13-11-21,22:21:09,Contract related,Y,N,,,2.0
ID11054,Diane,06-11-21,19:39:35,Contract related,N,N,46.0,,4.0
ID14600,Bob,08-09-21,15:21:28,Technical support,N,Y,,,
ID8058,Eve,30-01-21,10:37:20,Streaming,Y,Y,280.0,0:05:26,1.0
ID6367,Alice,26-09-21,18:05:09,Billing,Y,N,,,3.0
ID13616,Jim,04-08-21,16:08:11,Streaming,Y,N,243.0,0:00:45,
ID8019,Bob,27-08-21,08:17:26,Billing,Y,Y,37.0,,
ID7903,Alice,26-06-21,10:05:34,Streaming,N,Y,,,5.0
ID11899,Eve,18-09-21,09:16:12,Billing,N,Y,,0:08:55,
ID12667,Bob,21-10-21,14:10:20,Streaming,N,N,162.0,,3.0
ID10433,Bob,06-05-21,12:16:14,Contract related,N,Y,,0:07:25,3.0
ID11629,Diane,21-11-21,10:47:44,Billing,Y,Y,,0:07:07,
ID10549,Diane,02-05-21,03:09:21,Technical support,Y,Y,168.0,,
ID9237,Alice,28-09-21,20:58:17,General inquiry,Y,Y,,,
ID8501,Diane,04-10-21,08:13:15,Streaming,N,N,,,
ID9523,Jim,16-01-21,13:26:40,General inquiry,N,Y,121.0,0:02:29,3.0
ID9442,Alice,31-08-21,15:00:48,General inquiry,N,N,,0:08:52,4.0
ID10197,Bob,05-01-21,02:55:07,General inquiry,N,N,221.0,0:03:03,5.0
ID7883,Jim,13-11-21,08:56:16,Billing,Y,N,27.0,0:06:10,
ID10346,Jim,24-08-21,19:40:50,Technical support,N,Y,77.0,0:08:50,
ID9618,Bob,25-12-21,09:25:56,Streaming,N,N,118.0,,1.0
ID9548,Diane,24-07-21,14:41:37,Contract related,Y,N,,,
ID10192,Bob,23-08-21,15:11:16,Billing,N,N,172.0,0:01:41,
ID6241,Eve,23-09-21,23:26:10,Billing,Y,Y,212.0,,
ID5806,Diane,26-02-21,17:28:36,Streaming,N,Y,,0:01:56,
ID5408,Jim,03-03-21,04:50:10,Technical support,N,Y,94.0,0:07:08,
ID13625,Diane,13-10-21,03:38:32,Technical support,Y,N,,0:06:18,3.0
ID5931,Eve,17-12-21,18:31:10,Streaming,N,N,,0:00:30,2.0
ID13325,Bob,28-04-21,16:51:20,Billing,N,Y,,,
ID8822,Alice,28-11-21,13:41:40,Technical support,Y,Y,172.0,,4.0
ID11766,Alice,12-06-21,00:24:09,Streaming,N,Y,,,
ID11248,Alice,10-10-21,16:10:47,Technical support,N,N,,0:06:13,
ID14532,Eve,30-09-21,21:19:08,Billing,Y,Y,120.0,0:02:50,3.0
ID11217,Eve,31-01-21,01:22:56,Contract related,N,N,66.0,0:09:48,1.0
ID8855,Bob,24-09-21,19:46:03,General inquiry,Y,N,33.0,0:07:56,5.0
ID10694,Eve,11-12-21,15:51:38,Contract related,Y,Y,,0:06:17,
ID12430,Bob,29-03-21,01:30:18,Technical support,N,Y,66.0,0:02:24,3.0
ID6258,Diane,03-05-21,01:43:03,Streaming,N,N,,,2.0
ID13259,Alice,02-06-21,06:37:25,Streaming,N,N,,,
ID9856,Alice,24-02-21,05:36:11,General inquiry,Y,Y,98.0,,2.0
ID12023,Alice,15-12-21,16:55:54,Streaming,Y,Y,,0:02:47,5.0
ID11230,Eve,13-01-21,19:58:38,Technical support,N,N,,,1.0
ID10627,Eve,29-09-21,12:42:03,Billing,Y,N,,0:06:13,5.0
ID10143,Jim,11-04-21,02:15:20,Technical support,Y,Y,,,3.0
ID12436,Eve,05-10-21,07:21:18,Streaming,N,Y,,0:04:56,4.0
ID5906,Diane,05-02-21,01:20:22,Billing,Y,Y,,,3.0
ID7173,Bob,16-06-21,21:01:23,General inquiry,N,Y,196.0,,2.0
ID6623,Eve,31-07-21,16:36:32,Billing,N,N,93.0,0:09:15,5.0
ID6944,Jim,23-04-21,06:03:54,General inquiry,Y,N,,,
ID10580,Alice,14-04-21,04:21:12,Streaming,N,N,140.0,,4.0
ID11308,Jim,01-01-21,07:39:54,General inquiry,N,Y,,,
ID8644,Alice,07-06-21,19:15:48,Billing,N,N,,0:09:59,5.0
ID5092,Alice,17-04-21,16:58:50,Billing,Y,Y,,,4.0
ID6093,Alice,04-01-21,10:31:05,Technical support,Y,Y,27.0,,
ID11326,Eve,24-01-21,05:04:43,Technical support,N,Y,159.0,0:05:13,1.0
ID6580,Jim,14-04-21,09:41:49,Streaming,N,N,61.0,,3.0
ID8203,Bob,23-05-21,05:31:18,Technical support,Y,N,,,4.0
ID9006,Eve,06-12-21,13:43:15,Technical support,N,N,,0:04:50,3.0
ID6249,Eve,09-05-21,17:11:44,Streaming,Y,N,,0:08:46,1.0
ID7062,Jim,08-09-21,00:34:05,Technical support,Y,N,289.0,0:05:07,1.0
ID5018,Eve,26-05-21,03:05:48,Billing,N,N,92.0,0:00:23,
ID13790,Jim,28-07-21,00:57:36,General inquiry,N,N,212.0,,
ID7750,Alice,02-09-21,06:01:22,Technical support,N,N,131.0,,5.0
ID13510,Alice,27-04-21,18:17:24,Billing,Y,N,176.0,0:02:54,
ID11885,Diane,23-02-21,23:16:41,Technical support,Y,Y,,,2.0
ID10757,Diane,10-07-21,19:19:23,Contract related,Y,Y,196.0,,
ID13102,Eve,25-11-21,21:49:01,Streaming,Y,N,187.0,0:09:32,1.0
ID12085,Eve,06-09-21,02:39:44,Technical support,N,Y,,0:08:26,5.0
ID14811,Eve,17-04-21,20:30:59,Streaming,Y,Y,,0:06:00,
ID7018,Alice,24-06-21,02:05:54,Billing,Y,N,181.0,,
ID12257,Jim,05-08-21,18:42:14,Contract related,Y,Y,,,1.0
ID11730,Alice,18-02-21,20:15:49,Technical support,N,N,,0:07:42,1.0
ID12652,Eve,26-12-21,10:33:03,Technical support,Y,Y,109.0,0:05:17,
ID7755,Alice,05-11-21,13:52:55,Contract related,N,Y,,,
ID10133,Diane,20-02-21,19:35:59,Billing,Y,Y,,0:05:17,1.0
ID10836,Bob,12-12-21,17:42:55,Billing,Y,Y,,,3.0
ID10939,Diane,23-05-21,03:05:47,Technical support,N,N,16.0,0:08:12,5.0
ID10983,Diane,23-10-21,08:21:36,General inquiry,Y,Y,227.0,0:02:47,
ID11609,Diane,20-02-21,04:56:41,Contract related,Y,Y,135.0,,4.0
ID9912,Diane,09-02-21,10:50:38,Technical support,Y,Y,,,
ID5120,Bob,31-07-21,04:32:44,General inquiry,N,Y,,,
ID11833,Alice,17-03-21,10:30:43,Streaming,Y,Y,,0:07:19,1.0
ID10120,Eve,21-01-21,17:01:57,Billing,Y,N,,,3.0
ID14281,Eve,16-04-21,09:22:16,Technical support,Y,N,247.0,0:04:44,
ID6420,Eve,14-02-21,13:01:29,General inquiry,Y,Y,,,5.0
ID6020,Bob,03-02-21,12:34:54,General inquiry,N,Y,156.0,,2.0
ID6988,Bob,21-07-21,18:36:34,Technical support,N,N,130.0,,2.0
ID9367,Jim,21-02-21,15:35:44,Contract related,N,N,,0:07:17,
ID13298,Jim,15-01-21,04:53:48,Technical support,N,N,,0:06:55,
ID9043,Jim,23-03-21,19:24:52,Technical support,Y,Y,,0:01:47,4.0
ID7813,Jim,26-12-21,13:35:57,Streaming,N,Y,,,
ID9779,Diane,28-07-21,14:42:10,Billing,Y,N,193.0,,
ID14923,Alice,13-09-21,09:44:25,General inquiry,Y,Y,,,
ID13156,Bob,08-01-21,00:55:50,Contract related,Y,N,166.0,,4.0
ID13970,Diane,27-08-21,08:01:30,Streaming,Y,N,46.0,0:01:16,1.0
ID10080,Alice,02-04-21,18:40:58,Streaming,Y,Y,,0:07:43,
ID5037,Eve,30-09-21,02:10:46,Streaming,N,Y,101.0,0:04:02,3.0
ID7168,Jim,06-06-21,01:50:24,Technical support,Y,Y,,,2.0
ID5109,Bob,18-06-21,16:45:16,Technical support,N,N,137.0,,1.0
ID12750,Jim,19-02-21,03:34:54,General inquiry,N,N,242.0,,
ID9865,Jim,15-02-21,18:49:44,Technical support,Y,N,278.0,,
ID11794,Bob,05-04-21,00:11:49,Contract related,Y,N,205.0,0:01:07,
ID12508,Bob,09-09-21,21:13:47,General inquiry,Y,N,,,
ID5869,Eve,18-10-21,01:34:14,General inquiry,Y,N,94.0,,1.0
ID9299,Bob,14-03-21,02:09:28,Streaming,Y,Y,,0:04:59,
ID11135,Alice,02-12-21,05:50:49,General inquiry,N,Y,,0:02:14,3.0
ID11576,Bob,11-12-21,02:17:42,Technical support,N,Y,280.0,0:08:53,
ID13049,Diane,14-10-21,16:16:34,Technical support,Y,N,215.0,,2.0
ID7657,Jim,22-09-21,13:42:23,Contract related,N,N,,,3.0
ID14437,Jim,11-01-21,19:48:16,Technical support,Y,N,242.0,0:08:25,2.0
ID7124,Alice,23-04-21,07:16:41,Contract related,Y,N,,,4.0
ID12879,Jim,15-08-21,04:57:00,Streaming,N,Y,161.0,,
ID7385,Jim,29-01-21,07:09:35,Billing,Y,Y,296.0,0:01:42,
ID7266,Alice,16-07-21,03:47:47,Technical support,N,Y,,,3.0
ID11482,Eve,06-05-21,05:40:40,Contract related,Y,Y,78.0,0:04:05,4.0
ID9699,Eve,05-01-21,00:25:33,General inquiry,Y,N,120.0,0:01:33,
ID6830,Jim,13-06-21,22:46:51,Contract related,Y,N,276.0,0:05:40,3.0
ID14087,Bob,16-12-21,04:28:32,Billing,Y,Y,202.0,,5.0
ID6404,Eve,09-09-21,20:09:49,Technical support,Y,Y,,0:00:21,4.0
ID10079,Eve,31-05-21,07:14:40,General inquiry,Y,N,,0:06:59,5.0
ID14707,Diane,03-04-21,02:26:32,General inquiry,Y,Y,196.0,,4.0
ID14291,Eve,08-03-21,14:32:50,Technical support,N,N,,,
ID7098,Alice,30-06-21,13:39:33,Billing,N,Y,,0:09:30,1.0
ID6865,Eve,01-12-21,07:35:10,Billing,N,Y,263.0,0:06:26,
ID14072,Alice,10-09-21,21:40:48,Technical support,Y,N,,0:09:37,
ID10677,Eve,27-06-21,19:05:08,Billing,Y,Y,,,
ID6780,Eve,17-04-21,00:52:09,Billing,Y,N,,0:07:35,4.0
ID11205,Jim,30-11-21,21:03:32,Technical support,N,Y,,,
ID10823,Bob,20-06-21,12:56:06,Technical support,N,N,296.0,,2.0
ID5045,Bob,11-07-21,20:25:36,Technical support,Y,N,130.0,,2.0
ID9719,Eve,26-05-21,05:26:17,Billing,N,N,261.0,,
ID7905,Alice,27-05-21,20:30:35,Technical support,Y,Y,,0:03:20,2.0
ID10289,Jim,26-02-21,07:50:55,Billing,Y,N,,0:08:20,
ID6497,Eve,10-01-21,02:00:59,Billing,N,N,,,3.0
ID10128,Alice,20-09-21,02:23:21,Streaming,N,Y,,,
ID10100,Alice,13-07-21,04:31:33,General inquiry,Y,N,179.0,,
ID6053,Jim,25-04-21,05:12:20,Technical support,N,N,233.0,,
ID11980,Diane,10-04-21,00:09:58,Contract related,N,N,206.0,,5.0
ID11210,Jim,22-11-21,17:56:13,Contract related,N,N,,0:06:03,
ID8698,Eve,21-10-21,12:19:06,Streaming,Y,N,,,
ID6414,Diane,01-05-21,13:35:26,Contract related,Y,N,,0:03:34,
ID13399,Jim,05-11-21,13:54:22,Streaming,Y,N,,,5.0
ID7512,Bob,26-06-21,06:15:59,Billing,Y,Y,,,2.0
ID8238,Bob,15-06-21,06:21:42,Billing,N,Y,274.0,,1.0
ID5446,Alice,03-11-21,03:23:00,Technical support,Y,Y,,,3.0
ID12934,Alice,01-12-21,03:35:32,Technical support,N,Y,,0:00:40,
ID11583,Jim,01-01-21,14:14:17,Streaming,N,Y,232.0,0:05:05,
ID7436,Bob,31-03-21,20:53:41,General inquiry,N,Y,,0:01:04,2.0
ID12095,Bob,30-01-21,05:15:03,General inquiry,N,N,,,
ID12103,Diane,30-10-21,11:37:12,Streaming,Y,Y,221.0,,
ID10559,Eve,04-05-21,14:03:55,Technical support,Y,Y,199.0,0:04:00,
ID11832,Bob,15-10-21,06:14:56,Contract related,N,Y,,,
ID5658,Jim,07-08-21,13:06:28,General inquiry,Y,N,199.0,0:04:38,1.0
ID12138,Diane,13-05-21,05:02:25,Contract related,N,Y,108.0,0:02:27,
ID7883,Alice,24-05-21,05:44:44,Streaming,N,N,,0:03:23,4.0
ID10190,Eve,25-02-21,09:04:36,Contract related,Y,N,277.0,0:08:58,5.0
ID6276,Alice,22-12-21,04:30:41,Contract related,N,N,189.0,0:04:54,
ID5329,Diane,03-06-21,19:28:55,Technical support,Y,Y,74.0,0:01:31,
ID6360,Diane,30-04-21,06:07:14,General inquiry,Y,N,33.0,0:01:34,5.0
ID14243,Eve,31-01-21,12:38:32,Technical support,Y,N,227.0,,
ID10085,Eve,27-10-21,23:56:21,General inquiry,Y,N,28.0,,
ID6116,Jim,30-06-21,10:54:43,Contract related,Y,N,217.0,0:04:19,4.0
ID10026,Alice,02-08-21,21:17:38,Contract related,N,N,249.0,,1.0
ID10080,Diane,28-06-21,01:38:47,Technical support,N,N,,,3.0
ID11882,Eve,11-08-21,03:06:01,Billing,Y,Y,256.0,,
ID14464,Eve,03-07-21,19:12:11,Streaming,N,N,239.0,0:04:41,
ID9786,Bob,04-01-21,11:57:52,Streaming,N,N,,0:05:29,
ID8488,Jim,25-07-21,01:44:28,Contract related,N,N,,0:04:07,4.0
ID13958,Eve,02-04-21,21:02:21,General inquiry,N,N,98.0,,
ID5431,Alice,30-01-21,06:08:15,Streaming,N,N,,,2.0
ID13973,Eve,23-06-21,05:35:37,Technical support,N,Y,72.0,,
ID5370,Diane,13-02-21,11:08:17,Billing,Y,Y,131.0,,5.0
ID8987,Alice,23-12-21,23:40:53,Streaming,N,Y,224.0,0:01:13,3.0
ID10403,Eve,28-04-21,16:15:52,General inquiry,N,N,9.0,,
ID11847,Bob,01-07-21,07:34:02,Contract related,N,Y,72.0,,
